"bp-Homecard href","Badge","bp-Homecard__Photo","ListingRemarks","bp-Homecard__Price--value","bp-Homecard__Stats--beds","bp-Homecard__Stats--baths","bp-Homecard__LockedStat--value"
"https://www.redfin.com/GA/Atlanta/30-Kelso-At-Peyton-Dr-SW-30311/home/24800588","SOLD BY REDFIN","30 Kelso At Peyton Dr SW, Atlanta, GA 30311","This warm and inviting 3 bedroom, 2.5 bathroom traditional is a must see! Nestled in the quaint Kelso at Peyton neighborhood, you get all of the serenity of the suburbs located only minutes away from all of the attractions of the city. With new flooring throughout an an updated kitchen this home has been extremely well maintained and loved by the current residents. It's an owner occupant or investors dream! Tenants currently occupy the home so all appointments must be approved before showing. MULTIPLE OFFERS RECEIVED. Tour this home before it's gone!","$280,000","3 beds","2.5 baths","1,680"
"https://www.redfin.com/GA/Atlanta/3094-Lone-Oak-Ave-SW-30354/home/24801819","SOLD BY REDFIN","3094 Lone Oak Ave SW, Atlanta, GA 30354","Renovated one level in desireable Hapeville/Glenrose Heights neighborhood. Minutes to the airport and all major highways. Three bedroom, one bath home features a roomy living space, kitchen with appliances, and a great backyard! Tons of driveway space and covered parking carport.","$189,000","3 beds","2 baths","916"
"https://www.redfin.com/GA/Atlanta/1116-Merrill-Ave-SW-30310/home/24801901","SOLD BY REDFIN","1116 Merrill Ave SW, Atlanta, GA 30310","Check out this spacious home in historic Oakland City located close to the West End Beltline Trail, Lee+White Commercial District which features breweries, shops and restaurants plus offers easy access to I-75,I-85 and I-20. This home boasts 4 bedrooms and 3 full bathrooms. The primary suite has a large en-suite bathroom and giant walk-in closet. The second bedroom and bathroom upstairs are large and updated. Downstairs features two additional bedrooms, a full updated bathroom, a living room and dining room, as well as a remodeled kitchen. It is rare to find a backyard as flat and large as this one in Oakland City! This is your chance to buy a home with enough room for everyone in a very de","$297,000","4 beds","3 baths","1,682"
"https://www.redfin.com/GA/Atlanta/5059-Powers-Ferry-Rd-30327/home/24802446","SOLD BY REDFIN","5059 Powers Ferry Rd NW, Sandy Springs, GA 30327","Stunning French Estate on Prestigious Powers Ferry Road! Welcome home to this fully fenced, meticulously updated, smart home sited on a large, picturesque 1.8 acre lot in highly sought-after Chastain! Nestled off of the main road, down the gated private driveway, the first thing you will notice about the home is its elegant, sophisticated French architecture. As you walk through the large French doors into the foyer, you're greeted by a calming, neutral color palette, including white oak flooring. The warm and inviting foyer leads to oversized living spaces, ideal for gatherings with friends and family. Imagine the functions you'd host in this ultimate entertainer's kitchen, complete with c","$2,800,000","5 beds","6.5 baths","6,226"
"https://www.redfin.com/GA/Atlanta/1685-Stanton-Rd-SW-30311/home/24803309","SOLD BY REDFIN","1685 Stanton Rd SW, Atlanta, GA 30311","Beautifully renovated bungalow in South West Atlanta. Enter into an open living/kitchen/dining floor plan with lots of natural light and new luxury vinyl plank flooring throughout. The kitchen features white cabinets, granite countertops and stainless steel appliances. The open living space is perfect for entertaining. Enjoy the bonus room off the kitchen, which can be used as a formal dining room, playroom, or an additional sitting area for guests. The primary bedroom features a walk-in closet and an en-suite bathroom with a stand-alone glass shower. Two additional bedrooms and one and a half bathrooms complete the home. Outside you’ll find a huge fenced-in back yard in which you can","$298,000","3 beds","2.5 baths","1,484"
"https://www.redfin.com/GA/Atlanta/50-Conifer-Park-Ln-NE-30342/home/24803699","SOLD BY REDFIN JAN 30, 2025","50 Conifer Park Ln NE, Atlanta, GA 30342","Gorgeous luxury 3-story home has amazing upgrades and bright open spaces throughout! Located in the small community of Longleaf, enjoy a quiet charming neighborhood in North Buckhead. Step inside to beautiful hardwood floors throughout the 1st and 2nd levels - no carpet! To the left of the spacious entry is a home office/formal living room with coffered ceilings. To the right is a formal dining room with planation shutters and a stunning light fixture. Enjoy soaring 2-story ceilings in the living room with loads of natural light and a see-through fireplace leading to the keeping room. A wall of windows in the keeping room/breakfast room makes it bright and cozy with the back patio featuring","$1,030,000","4 beds","3.5 baths","3,760"
"https://www.redfin.com/GA/Atlanta/450-Wilson-Mill-Rd-SW-30331/home/24804162","SOLD BY REDFIN","450 Wilson Mill Rd SW, Atlanta, GA 30331","ALL OFFERS DUE BY SATURDAY 5/22 AT 7PM! - Beautiful maintained split-level home. Set your eyes upon numerous upgrades including granite countertops, stainless steel appliances, wood flooring, wrought iron railing, modern light fixtures, and designer ceiling fans. Family room boasts vaulted ceiling, built-ins and plenty of natural light. Dining room is open to a fashionable updated kitchen with white cabinets, stylish backsplash and a breakfast bar. Down the hall is 2 specious secondary bedrooms, bath and linen closet. The primary bedroom has an En suite with a jetted tub shower combo. The lower level bedroom, currently used as an additional family room with a fireplace, full bath and French","$250,000","4 beds","3 baths","1,233"
"https://www.redfin.com/GA/Atlanta/40-Overby-Ln-NW-30327/home/24806078","OFF MARKET","40 Overby Ln NW, Atlanta, GA 30327","SOLD","$2,029,240","4 beds","4.5 baths","4,103"
"https://www.redfin.com/GA/Atlanta/7130-Cherry-Bluff-Dr-30350/home/24807443","OFF MARKET","7130 Cherry Bluff Dr, Sandy Springs, GA 30350","5 bed 3 bath, featuring mother in law suite on terrace level. Fully fitted kitchen with granite counters, SS appl. New stove top. Large family room w/ built in custom-bookshelves  &  entrance to sunroom. Brand new Hardwood floors and LVP on main  &  upper. F/P in family room and master suite. Huge spectacular private fenced back yard! The finished terrace level has interior/exterior access. New A/C units, completely repainted the whole house, new kitchen tiles, new oven and lots of new fixtures and fittings. This will move fast!! Come check out this great home in quiet River Bluff subdivision, which is conveniently located near Dunwoody and 35 mins from the airport. (Neighborhood ha","$605,000","5 beds","3.5 baths","3,433"
"https://www.redfin.com/GA/Atlanta/6560-Wright-Rd-30328/home/24808024","SOLD BY REDFIN","6560 Wright Rd, Atlanta, GA 30328","Exceptional Home in Prime Sandy Springs Location!  Discover the epitome of suburban living in this charming home nestled within the desirable Whispering Pines neighborhood of Sandy Springs. Ideally situated just moments away from Sandy Springs City center and the newly developed Abernathy Park, residents enjoy unparalleled access to nature trails, shopping, and dining, seasonal farmers market, and summer concert series. Plus, benefit from being part of the excellent Riverwood school district, ensuring top-tier education opportunities. Step inside to find a meticulously renovated interior, featuring beautiful hardwood floors throughout the main. Updated windows, roof, systems, and repainted","$680,000","4 beds","2.5 baths","2,529"
"https://www.redfin.com/GA/Atlanta/348-Angier-Ave-NE-30312/home/24859718","SOLD BY REDFIN","348 Angier Ave NE, Atlanta, GA 30312","Elegant and pristine bungalow in sought after Old Fourth Ward. This wonderful gem is located just minutes from Midtown, Central Park, the Beltline, fantastic restaurants, shopping and entertainment. Beautiful oak floors and light fixtures. Entrance foyer with new custom built ""welcome bar"". Family room with decorative fireplace with TV compartment. The upgraded kitchen has plenty of storage, high-end appliances, including a speed oven and a 46-in range. Oversized master suite with walk-in closet. Master bathroom with extensive shower and double vanity. Fabulous sunroom with high ceilings, perfect for entertaining or some relaxing time. Back deck and garden with raised beds are onl","$640,000","4 beds","2 baths","2,012"
"https://www.redfin.com/GA/Atlanta/364-W-Wieuca-Rd-NE-30342/home/24859822","SOLD BY REDFIN SEP 19, 2024","364 W Wieuca Rd NE, Atlanta, GA 30342","*  *  * Back On Market Due To No Fault Of The Seller! Previous Financing Fell Through *  *  *   Don't miss the opportunity to make this unique property your own! Charming touches throughout would make this the ultimate renovation project to add your touch to. Step inside to a spacious and open-concept living and dining room features a brick fireplace and lots of natural light. Vaulted ceiling brings added height to the room that easily flows into the kitchen with lots of cabinet and counterspace! Primary bedroom has an en-suite half bath and walk-in closet. Secondary bedroom has outdoor access and a full bath close by. Don't miss all the potential of the full basement! Want to add more bedr","$415,000","2 beds","1.5 baths","1,040"
"https://www.redfin.com/GA/Atlanta/1658-Woodwalk-Strm-SE-30339/unit-11/home/25359023","SOLD BY REDFIN","1658 Woodwalk Strm #11, Atlanta, GA 30339","Beautifully Maintained with Upgrades Galore!!! Welcome home to this 3 level townhome with 2 car-garage in Gated Community. Step inside to an open concept floorplan on main level with gorgeous granite countertops with plenty of counter space, stainless appliances, upscale white 42' cabinetry, butler's pantry, and breakfast bar with eat in kitchen. Elegant lighting and hardwood flooring throughout main level. Florida room off living room with built in wine rack  &  cooler or step outside to a spacious deck great for entertaining. Upstairs features oversize primary suite with sitting area, large walk in custom closet, custom built dual vanities, tile shower and separate soaking tub. Genero","$511,000","3 beds","3.5 baths","3,544"
"https://www.redfin.com/GA/Atlanta/3062-Woodwalk-Dr-SE-30339/unit-12/home/25369622","SOLD BY REDFIN","3062 Woodwalk Dr SE #12, Atlanta, GA 30339","Located well within the Gated Riverwalk at Wildwood community  &  just a stone's throw from Truist Park, The Battery, Cumberland Mall, the Chattahoochee River Parks and I-75/I-285, you will find this bright  &  welcoming townhome. The unique floor plan sets this 3 level End Unit apart from others. Classic elegance and well-appointed details will greet you from the moment you enter the home. A few of these details include enhanced moulding, light hardwood floors, custom lighting and 10' ceilings on main. The main level has a sun filled 2-story foyer, formal dining room w/ window seat, Entertaining nook/Coffee bar, breakfast area off kitchen, open view to fireside den and sunroom. Enj","$525,000","3 beds","3.5 baths","3,510"
